"id_bnvd";"libelle_bnvd";"cas_bnvd";"vtr_nom";"vtr_remarque_agritox";"vtr_valeur_agritox";"vtr_unite_agritox";"vtr_source_agritox";"vtr_etude_pivot_agritox";"vtr_etude_pivot_noael_valeur_agritox";"vtr_etude_pivot_noael_unite_agritox";"vtr_fs_agritox";"vtr_fcaoi_agritox";"vtr_remarque_eupdb";"vtr_valeur_eupdb";"vtr_unite_eupdb";"vtr_source_eupdb"
"534_sub_bnvd";"paecilomyces fumosoroseus apopka souche 97";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"535_sub_bnvd";"paecilomyces lilacinus souche 251";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"536_sub_bnvd";"para tertiaire amyl phenate de sodium";"31366-95-7";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"537_sub_bnvd";"paraffine";"8002-74-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"538_sub_bnvd";"parahydroxyphenylsalicylamide";"526-18-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"539_sub_bnvd";"pediococcus pentosaceus";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"540_sub_bnvd";"penconazole";"66246-88-6";"AOEL";"";0.03;"mg/kg/j";"UE 01/01/10";"90 jours et 1 an, voie orale, chien";"3";"mg/kg/p.c./j";100;"non nécessaire";"";0.03;"mg/kg bw/day";"Dir 09/77"
"540_sub_bnvd";"penconazole";"66246-88-6";"DJA";"";0.03;"mg/kg/j";"UE 01/01/10";"90 jours et 1 an, voie orale, chien";"3";"mg/kg p.c./j";100;"non nécessaire";"";0.03;"mg/kg bw/day";"Dir 09/77"
"540_sub_bnvd";"penconazole";"66246-88-6";"DRfA";"";0.5;"mg/kg pc";"UE 01/01/10";"Tératogenèse, voie orale, lapin";"50";"mg/kg/p.c./j";100;"non nécessaire";"";0.5;"mg/kg bw";"Dir 09/77"
"541_sub_bnvd";"pencycuron";"66063-05-6";"AOEL";"";"";"";"";"";"";"";"";"";"";0.15;"mg/kg bw/day";"11/49/EU"
"541_sub_bnvd";"pencycuron";"66063-05-6";"DJA";"";"";"";"";"";"";"";"";"";"";0.2;"mg/kg bw/day";"11/49/EU"
"541_sub_bnvd";"pencycuron";"66063-05-6";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"11/49/EU"
"542_sub_bnvd";"pendimethaline";"40487-42-1";"AOEL";"";0.17;"mg/kg/j";"UE 01/09/17";"Tératogenèse, voie orale, lapin";"30";"mg/kg p.c./j";100;"57%";"";0.17;"mg/kg bw/day";"Reg. (EU) 2017/1114"
"542_sub_bnvd";"pendimethaline";"40487-42-1";"DJA";"";0.125;"mg/kg/j";"UE 11/04/03";"2 ans, voie orale, chien";"12.5";"mg/kg p.c./j";100;"non nécessaire";"";0.125;"mg/kg bw/day";"Reg. (EU) 2017/1114"
"542_sub_bnvd";"pendimethaline";"40487-42-1";"DRfA";"";0.3;"mg/kg pc";"UE 01/09/17";"Tératogenèse, voie orale, lapin";"30";"mg/kg/p.c./j";100;"non nécessaire";"";0.3;"mg/kg bw";"Reg. (EU) 2017/1114"
"543_sub_bnvd";"penoxsulame";"219714-96-2";"AOEL";"";0.18;"mg/kg/j";"UE 01/08/10";"90 jours, voie orale, chien";"18";"mg/kg p.c./j";100;"non nécessaire";"";0.18;"mg/kg bw/day";"EFSA ´09"
"543_sub_bnvd";"penoxsulame";"219714-96-2";"DJA";"";0.05;"mg/kg/j";"UE 01/08/10";"2 ans, voie orale, rat";"5";"mg/kg p.c./j";100;"non nécessaire";"";0.05;"mg/kg bw/day";"EFSA ´09"
"543_sub_bnvd";"penoxsulame";"219714-96-2";"DRfA";"non pertinent";"";"";"UE 01/08/10";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA ´09"
"544_sub_bnvd";"pentapotassium bis(peroxymonosulfate) bis(sulfate)";"70693-62-8";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"545_sub_bnvd";"penthiopyrad";"183675-82-3";"AOEL";"";0.1;"mg/kg/j";"UE 21/11/13";"Reproduction sur deux générations, rat";"11";"mg/kg/p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw/day";"2010/466/EU"
"545_sub_bnvd";"penthiopyrad";"183675-82-3";"DJA";"";0.1;"mg/kg/j";"UE 21/11/13";"Reproduction sur deux générations, rat";"11";"mg/kg/p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw/day";"2010/466/EU"
"545_sub_bnvd";"penthiopyrad";"183675-82-3";"DRfA";"";0.75;"mg/kg pc";"UE 21/11/13";"Tératogenèse, voie orale, lapin";"75";"mg/kg/p.c./j";100;"non nécessaire";"";0.75;"mg/kg bw";"2010/466/EU"
"546_sub_bnvd";"permanganate de potassium";"7722-64-7";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"547_sub_bnvd";"permethrine";"52645-53-1";"DJA";"";"";"";"";"";"";"";"";"";"";0.07;"mg/kg bw/day";"JMPR 1988"
"548_sub_bnvd";"peroxyde d'hydrogene";"7722-84-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"549_sub_bnvd";"pethoxamide";"106700-29-2";"AAOEL";"";0.08;"mg/kg pc";"UE 20/07/18";"90 jours, voie orale, rat et chien";"8";"mg/kg/p.c./j";100;"non nécessaire";"";"";"";""
"549_sub_bnvd";"pethoxamide";"106700-29-2";"AOEL";"";0.02;"mg/kg/j";"UE 20/07/18";"1 an, voie orale, chien";"2";"mg/kg p.c./j";100;"non nécessaire";"";0.02;"mg/kg bw/day";"Reg. (EU) No 2018/1264"
"549_sub_bnvd";"pethoxamide";"106700-29-2";"DJA";"";0.01;"mg/kg/j";"UE 20/07/18";"2 ans, voie orale, rat";"1";"mg/kg p.c./j";100;"non nécessaire";"";0.01;"mg/kg bw/day";"Reg. (EU) No 2018/1264"
"549_sub_bnvd";"pethoxamide";"106700-29-2";"DRfA";"";0.08;"mg/kg pc";"UE 20/07/18";"90 jours, voie orale, rat et chien";"8";"mg/kg p.c./j";100;"non nécessaire";"";0.08;"mg/kg bw";"Reg. (EU) No 2018/1264"
"550_sub_bnvd";"phenmediphame";"13684-63-4";"AOEL";"";0.13;"mg/kg/j";"UE 13/02/04";"90 jours, voie orale, rat";"13";"mg/kg p.c./j";100;"non nécessaire";"";0.13;"mg/kg bw/day";"Dir 04/58"
"550_sub_bnvd";"phenmediphame";"13684-63-4";"DJA";"";0.03;"mg/kg/j";"UE 13/02/04";"2 ans, voie orale, rat";"3";"mg/kg p.c./j";100;"non nécessaire";"";0.03;"mg/kg bw/day";"Dir 04/58"
"550_sub_bnvd";"phenmediphame";"13684-63-4";"DRfA";"non pertinent";"";"";"UE 13/02/04";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Dir 04/58"
"551_sub_bnvd";"phlebiopsis gigantea souche vra 1835";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"552_sub_bnvd";"phosalone";"2310-17-0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"553_sub_bnvd";"phosmet";"732-11-6";"AAOEL";"";"";"";"";"";"";"";"";"";"";0.001;"mg/kg bw";"Reg. (EU) 2022/94 "
"553_sub_bnvd";"phosmet";"732-11-6";"AOEL";"";"";"";"";"";"";"";"";"";"";0.001;"mg/kg bw/day";"Reg. (EU) 2022/94 "
"553_sub_bnvd";"phosmet";"732-11-6";"DJA";"";"";"";"";"";"";"";"";"";"";0.001;"mg/kg bw/day";"Reg. (EU) 2022/94 "
"553_sub_bnvd";"phosmet";"732-11-6";"DRfA";"";"";"";"";"";"";"";"";"";"";0.001;"mg/kg bw";"Reg. (EU) 2022/94 "
"554_sub_bnvd";"phosphate ferrique dihydrate";"14567-75-0";"AOEL";"";"";"";"";"";"";"";"";"";"";0.4;"mg/kg bw/day";"Reg. (EU) 2015/1166"
"554_sub_bnvd";"phosphate ferrique dihydrate";"14567-75-0";"DJA";"";"";"";"";"";"";"";"";"";"";0.8;"mg/kg bw/day";"Reg. (EU) 2015/1166"
"554_sub_bnvd";"phosphate ferrique dihydrate";"14567-75-0";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"Reg. (EU) 2015/1166"
"555_sub_bnvd";"phosphate ferrique";"10045-86-0";"AOEL";"";0.4;"mg/kg/j";"UE 01/01/16";"Autre(s) étude(s)";"";"";"";"50%";"";0.4;"mg/kg bw/day";"Reg. (EU) 2015/1166"
"555_sub_bnvd";"phosphate ferrique";"10045-86-0";"DJA";"";0.8;"mg/kg/j";"UE 01/01/16";"Autre(s) étude(s)";"";"";"";"non nécessaire";"";0.8;"mg/kg bw/day";"Reg. (EU) 2015/1166"
"555_sub_bnvd";"phosphate ferrique";"10045-86-0";"DRfA";"non pertinent";"";"";"UE 01/01/16";"";"";"";"";"non nécessaire";"Not appl.";"";"";"Reg. (EU) 2015/1166"
"556_sub_bnvd";"phosphonate de disodium";"13708-85-5";"AOEL";"";2.0;"mg/kg/j";"UE 23/03/18";"Tératogenèse, voie orale, lapin";"275";"mg/kg p.c./j";100;"70%";"";2.0;"mg/kg bw/day";"EFSA 2018"
"556_sub_bnvd";"phosphonate de disodium";"13708-85-5";"DJA";"";1.0;"mg/kg/j";"UE 23/05/23";"Tératogenèse, voie orale, lapin";"100";"mg/kg p.c./j";100;"non nécessaire";"";1.0;"mg/kg bw/day";"Pt. A 19.02 RR may 2023"
"556_sub_bnvd";"phosphonate de disodium";"13708-85-5";"DRfA";"non pertinent";"";"";"UE 23/03/18";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA 2018"
"557_sub_bnvd";"phosphonates de potassium";"SA40";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"558_sub_bnvd";"phosphure d'aluminium";"20859-73-8";"AOEL";"";0.019;"mg/kg/j";"UE 01/09/09";"90 jours, inhalation, rat";"";"";100;"non nécessaire";"";0.019;"mg/kg bw/day";"Dir 08/125"
"558_sub_bnvd";"phosphure d'aluminium";"20859-73-8";"DJA";"";0.019;"mg/kg/j";"UE 01/09/09";"Autre(s) étude(s)";"";"";100;"non nécessaire";"";0.019;"mg/kg bw/day";"EFSA 08"
"558_sub_bnvd";"phosphure d'aluminium";"20859-73-8";"DRfA";"";0.032;"mg/kg pc";"UE 01/09/09";"Autre(s) étude(s)";"";"";100;"non nécessaire";"";0.032;"mg/kg bw";"EFSA 08"
"559_sub_bnvd";"phosphure de calcium";"1305-99-3";"AOEL";"";"";"";"";"";"";"";"";"";"";0.03;"mg/kg bw/day";"Dir 08/125"
"559_sub_bnvd";"phosphure de calcium";"1305-99-3";"DJA";"";"";"";"";"";"";"";"";"";"";0.03;"mg/kg bw/day";"EFSA 08"
"559_sub_bnvd";"phosphure de calcium";"1305-99-3";"DRfA";"";"";"";"";"";"";"";"";"";"";0.051;"mg/kg bw";"EFSA 08"
"560_sub_bnvd";"phosphure de magnesium";"12057-74-8";"AOEL";"";0.022;"mg/kg/j";"UE 01/09/09";"90 jours, inhalation, rat";"";"";100;"non nécessaire";"";0.022;"mg/kg bw/day";"Dir 08/125"
"560_sub_bnvd";"phosphure de magnesium";"12057-74-8";"DJA";"";0.022;"mg/kg/j";"UE 01/09/09";"Autre(s) étude(s)";"";"";100;"non nécessaire";"";0.022;"mg/kg bw/day";"EFSA 08"
"560_sub_bnvd";"phosphure de magnesium";"12057-74-8";"DRfA";"";0.038;"mg/kg pc";"UE 01/09/09";"Autre(s) étude(s)";"";"";100;"non nécessaire";"";0.038;"mg/kg bw";"EFSA 08"
"561_sub_bnvd";"phosphure de zinc";"1314-84-7";"AOEL";"";0.042;"mg/kg/j";"UE 01/05/11";"90 jours, inhalation, rat";"1.1";"mg/kg p.c./j";100;"non nécessaire";"";0.042;"mg/kg bw/day";"EFSA 10"
"561_sub_bnvd";"phosphure de zinc";"1314-84-7";"DJA";"";0.042;"mg/kg/j";"UE 01/05/11";"Autre(s) étude(s)";"1.1";"mg/kg p.c./j";100;"non nécessaire";"";0.042;"mg/kg bw/day";"EFSA 10"
"561_sub_bnvd";"phosphure de zinc";"1314-84-7";"DRfA";"";0.073;"mg/kg pc";"UE 01/05/11";"Autre(s) étude(s)";"1.9";"mg/kg p.c./j";100;"non nécessaire";"";0.073;"mg/kg bw";"EFSA 10"
"562_sub_bnvd";"phoxime";"14816-18-3";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"563_sub_bnvd";"piclorame";"1918-02-1";"AOEL";"";0.3;"mg/kg/j";"UE 01/01/09";"Tératogenèse, voie orale, lapin";"30";"mg/kg/p.c./j";100;"non nécessaire";"";0.3;"mg/kg bw/day";"Dir 08/69"
"563_sub_bnvd";"piclorame";"1918-02-1";"DJA";"";0.3;"mg/kg/j";"UE 01/01/09";"Tératogenèse, voie orale, lapin";"30";"mg/kg/p.c./j";100;"non nécessaire";"";0.3;"mg/kg bw/day";"Dir 08/69"
"563_sub_bnvd";"piclorame";"1918-02-1";"DRfA";"";0.3;"mg/kg pc";"UE 01/01/09";"Tératogenèse, voie orale, lapin";"30";"mg/kg/p.c./j";100;"non nécessaire";"";0.3;"mg/kg bw";"Dir 08/69"
"564_sub_bnvd";"picolinafen";"137641-05-5";"AOEL";"";0.03;"mg/kg/j";"UE 12/07/16";"90 jours et 1 an, voie orale, chien";"5.2";"mg/kg p.c./j";100;"60%";"";0.03;"mg/kg bw/day";"02/64/EC, Reg. (EU) 2016/1423"
"564_sub_bnvd";"picolinafen";"137641-05-5";"DJA";"";0.014;"mg/kg/j";"UE 12/07/16";"1 an, voie orale, chien";"1.4";"mg/kg p.c./j";100;"non nécessaire";"";0.014;"mg/kg bw/day";"02/64/EC, Reg. (EU) 2016/1423"
"564_sub_bnvd";"picolinafen";"137641-05-5";"DRfA";"";0.05;"mg/kg pc";"UE 12/07/16";"Tératogenèse, voie orale, lapin";"5";"mg/kg p.c./j";100;"non nécessaire";"";0.05;"mg/kg bw";"02/64/EC, Reg. (EU) 2016/1423"
"565_sub_bnvd";"picoxystrobine";"117428-22-5";"AOEL";"";"";"";"";"";"";"";"";"";"";"";"";"Reg (EU) 2017/1455"
"565_sub_bnvd";"picoxystrobine";"117428-22-5";"DJA";"";"";"";"";"";"";"";"";"";"";"";"";"Reg (EU) 2017/1455"
"565_sub_bnvd";"picoxystrobine";"117428-22-5";"DRfA";"";"";"";"";"";"";"";"";"";"";"";"";"Reg (EU) 2017/1455"
"566_sub_bnvd";"pinoxaden";"243973-20-8";"AOEL";"";0.1;"mg/kg/j";"UE 01/07/16";"Tératogenèse, voie orale, lapin";"10";"mg/kg p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw/day";"Reg. (EU) 2016/370"
"566_sub_bnvd";"pinoxaden";"243973-20-8";"DJA";"";0.1;"mg/kg/j";"UE 01/07/16";"2 ans, voie orale, rat";"10";"mg/kg p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw/day";"Reg. (EU) 2016/370"
"566_sub_bnvd";"pinoxaden";"243973-20-8";"DRfA";"";0.1;"mg/kg pc";"UE 01/07/16";"Tératogenèse, voie orale, lapin";"10";"mg/kg p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw";"Reg. (EU) 2016/370"
"567_sub_bnvd";"piperonyl";"51-03-6";"AOEL";"";0.2;"";"CMT ";"";"";"";"";"non nécessaire";"";"";"";""
"567_sub_bnvd";"piperonyl";"51-03-6";"DJA";"";0.2;"mg/kg pc";"OMS ";"1 an, voie orale, chien";"16";"mg/kg/p.c./j";100;"non nécessaire";"";"";"";""
"568_sub_bnvd";"poivre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"569_sub_bnvd";"poix";"61789-60-4";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"570_sub_bnvd";"poly hexamethylene biguanide";"27083-27-8";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"571_sub_bnvd";"polybutene";"9003-29-6";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"572_sub_bnvd";"polyhexamethylene diguanide chlorhydrate";"32289-58-0";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"573_sub_bnvd";"polyisobutene";"115-11-7";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"574_sub_bnvd";"polymere carboxyl sulfone cationique";"8061-53-8";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"575_sub_bnvd";"polymere complexe d'ethylene et de propylene";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"576_sub_bnvd";"polymere d'amine gras";"68213-26-3";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"577_sub_bnvd";"polyoxyethylene amine";"107-21-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"578_sub_bnvd";"polysorbate 20";"9005-64-5";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"579_sub_bnvd";"polysulfure de calcium";"1344-81-6";"AOEL";"";"";"";"";"";"";"";"";"";"";1.5;"mg/kg bw/day";"11/43/EU"
"579_sub_bnvd";"polysulfure de calcium";"1344-81-6";"DJA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"11/43/EU"
"579_sub_bnvd";"polysulfure de calcium";"1344-81-6";"DRfA";"";"";"";"";"";"";"";"";"";"Not appl.";"";"";"11/43/EU"
"580_sub_bnvd";"poudre de corne";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"581_sub_bnvd";"prochloraze-manganese";"75747-77-2";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"582_sub_bnvd";"prochloraze";"67747-09-5";"AOEL";"";"";"";"";"";"";"";"";"";"";0.02;"mg/kg bw/day";"EFSA 11"
"582_sub_bnvd";"prochloraze";"67747-09-5";"DJA";"";"";"";"";"";"";"";"";"";"";0.01;"mg/kg bw/day";"EFSA 11"
"582_sub_bnvd";"prochloraze";"67747-09-5";"DRfA";"";"";"";"";"";"";"";"";"";"";0.025;"mg/kg bw";"EFSA 11"
"583_sub_bnvd";"procymidone";"32809-16-8";"AOEL";"";"";"";"";"";"";"";"";"";"";0.012;"mg/kg bw/day";"DAR 07"
"583_sub_bnvd";"procymidone";"32809-16-8";"DJA";"";"";"";"";"";"";"";"";"";"";0.0028;"mg/kg bw/day";"DAR 07"
"583_sub_bnvd";"procymidone";"32809-16-8";"DRfA";"";"";"";"";"";"";"";"";"";"";0.012;"mg/kg bw";"DAR 07"
"584_sub_bnvd";"profoxydim";"139001-49-3";"AOEL";"";"";"";"";"";"";"";"";"";"";0.025;"mg/kg bw/day";"Reg 706/2011"
"584_sub_bnvd";"profoxydim";"139001-49-3";"DJA";"";"";"";"";"";"";"";"";"";"";0.005;"mg/kg bw/day";"Reg 706/2011"
"584_sub_bnvd";"profoxydim";"139001-49-3";"DRfA";"";"";"";"";"";"";"";"";"";"";0.05;"mg/kg bw";"Reg 706/2011"
"585_sub_bnvd";"prohexadione-calcium";"127277-53-6";"AOEL";"";0.35;"mg/kg/j";"UE 01/01/12";"Reproduction sur deux générations, rat";"35";"mg/kg p.c./j";100;"non nécessaire";"";0.35;"mg/kg bw/day";"EFSA 2010"
"585_sub_bnvd";"prohexadione-calcium";"127277-53-6";"DJA";"";0.2;"mg/kg/j";"UE 01/01/12";"1 an, voie orale, chien";"20";"mg/kg p.c./j";100;"non nécessaire";"";0.2;"mg/kg bw/day";"EFSA 2010"
"585_sub_bnvd";"prohexadione-calcium";"127277-53-6";"DRfA";"non pertinent";"";"";"UE 01/01/12";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA 2010"
"586_sub_bnvd";"propachlore";"1918-16-7";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"587_sub_bnvd";"propamocarbe hcl";"25606-41-1";"AOEL";"";"";"";"";"";"";"";"";"";"";0.29;"mg/kg bw/day";"Dir 07/25"
"587_sub_bnvd";"propamocarbe hcl";"25606-41-1";"DJA";"";"";"";"";"";"";"";"";"";"";0.29;"mg/kg bw/day";"Dir 07/25"
"587_sub_bnvd";"propamocarbe hcl";"25606-41-1";"DRfA";"";"";"";"";"";"";"";"";"";"";1.0;"mg/kg bw";"Dir 07/25"
"588_sub_bnvd";"propamocarbe";"24579-73-5";"AOEL";"";0.29;"mg/kg/j";"UE 24/11/06";"1 an, voie orale, rat";"29";"mg/kg p.c./j";100;"non nécessaire";"";0.29;"mg/kg bw/day";"Dir 07/25"
"588_sub_bnvd";"propamocarbe";"24579-73-5";"DJA";"";0.29;"mg/kg/j";"UE 24/11/06";"1 an, voie orale, rat";"29";"mg/kg p.c./j";100;"non nécessaire";"";0.29;"mg/kg bw/day";"Dir 07/25"
"588_sub_bnvd";"propamocarbe";"24579-73-5";"DRfA";"";1.0;"mg/kg pc";"UE 24/11/06";"28 jours, voie orale, rat";"100";"mg/kg p.c./j";100;"non nécessaire";"";1.0;"mg/kg bw";"Dir 07/25"
"589_sub_bnvd";"propanil";"709-98-8";"AOEL";"";"";"";"";"";"";"";"";"";"";0.02;"mg/kg bw/day";"EFSA 11"
"589_sub_bnvd";"propanil";"709-98-8";"DJA";"";"";"";"";"";"";"";"";"";"";0.02;"mg/kg bw/day";"EFSA 11"
"589_sub_bnvd";"propanil";"709-98-8";"DRfA";"";"";"";"";"";"";"";"";"";"";0.07;"mg/kg bw";"EFSA 11"
"590_sub_bnvd";"propaquizafop";"111479-05-1";"AOEL";"";0.04;"mg/kg/j";"UE 01/12/09";"90 jours, voie orale, rat";"6.25";"mg/kg/p.c./j";100;"65%";"";0.04;"mg/kg bw/day";"EFSA 08"
"590_sub_bnvd";"propaquizafop";"111479-05-1";"DJA";"";0.015;"mg/kg/j";"UE 01/12/09";"18 mois, voie orale, souris";"1.5";"mg/kg/p.c./j";100;"non nécessaire";"";0.015;"mg/kg bw/day";"EFSA 08"
"590_sub_bnvd";"propaquizafop";"111479-05-1";"DRfA";"non pertinent";"";"";"UE 01/12/09";"";"";"";"";"non nécessaire";"Not appl.";"";"";"EFSA 08"
"591_sub_bnvd";"propargite";"2312-35-8";"AOEL";"";"";"";"";"";"";"";"";"";"";"";"";"Reg. (EU) No 943/2011"
"591_sub_bnvd";"propargite";"2312-35-8";"DJA";"";"";"";"";"";"";"";"";"";"";0.03;"mg/kg bw/day";"EFSA 2018"
"591_sub_bnvd";"propargite";"2312-35-8";"DRfA";"";"";"";"";"";"";"";"";"";"";0.06;"mg/kg bw";"EFSA 2018"
"592_sub_bnvd";"propiconazole";"60207-90-1";"AOEL";"";"";"";"";"";"";"";"";"";"";0.1;"mg/kg bw/day";"Reg. (EU) 2018/1865"
"592_sub_bnvd";"propiconazole";"60207-90-1";"DJA";"";"";"";"";"";"";"";"";"";"";0.04;"mg/kg bw/day";"Reg. (EU) 2018/1865"
"592_sub_bnvd";"propiconazole";"60207-90-1";"DRfA";"";"";"";"";"";"";"";"";"";"";0.1;"mg/kg bw";"Reg. (EU) 2018/1865"
"593_sub_bnvd";"propinebe";"9016-72-2";"AAOEL";"";"";"";"";"";"";"";"";"";"";0.06;"mg/kg bw";"Reg. (EU) 2018/309"
"593_sub_bnvd";"propinebe";"9016-72-2";"AOEL";"";"";"";"";"";"";"";"";"";"";0.018;"mg/kg bw/day";"Reg. (EU) 2018/309"
"593_sub_bnvd";"propinebe";"9016-72-2";"DJA";"";"";"";"";"";"";"";"";"";"";0.025;"mg/kg bw/day";"Reg. (EU) 2018/309"
"593_sub_bnvd";"propinebe";"9016-72-2";"DRfA";"";"";"";"";"";"";"";"";"";"";0.09;"mg/kg bw";"Reg. (EU) 2018/309"
"594_sub_bnvd";"propionate d'ammonium (sel acide)";"17496-08-1";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"595_sub_bnvd";"propoxycarbazone sodium";"181274-15-7";"AAOEL";"non pertinent";"";"";"UE 01/09/17";"";"";"";"";"non nécessaire";"";"";"";""
"595_sub_bnvd";"propoxycarbazone sodium";"181274-15-7";"AOEL";"";0.3;"mg/kg/j";"UE 01/09/17";"Tératogenèse, voie orale, lapin";"100";"mg/kg p.c./j";100;"30%";"";0.3;"mg/kg bw/day";"03/119/EC"
"595_sub_bnvd";"propoxycarbazone sodium";"181274-15-7";"DJA";"";0.4;"mg/kg/j";"UE 01/09/17";"2 ans, voie orale, rat";"43";"mg/kg/p.c./j";100;"non nécessaire";"";0.4;"mg/kg bw/day";"03/119/EC"
"595_sub_bnvd";"propoxycarbazone sodium";"181274-15-7";"DRfA";"non pertinent";"";"";"UE 01/09/17";"";"";"";"";"non nécessaire";"Not appl.";"";"";"03/119/EC"
"596_sub_bnvd";"propyzamide";"23950-58-5";"AAOEL";"";0.13;"mg/kg pc";"UE 01/07/18";"Neurotoxicité, voie orale, rat, aigue";"39";"mg/kg/p.c./j";300;"non nécessaire";"";0.13;"mg/kg bw";"Reg. (EU) 2018/755"
"596_sub_bnvd";"propyzamide";"23950-58-5";"AOEL";"";0.05;"mg/kg/j";"UE 01/07/18";"Autre(s) étude(s)";"4.5";"mg/kg/p.c./j";100;"non nécessaire";"";0.05;"mg/kg bw/day";"Reg. (EU) 2018/755"
"596_sub_bnvd";"propyzamide";"23950-58-5";"DJA";"";0.05;"mg/kg/j";"UE 01/07/18";"18 mois, voie orale, souris";"5";"mg/kg/p.c./j";100;"non nécessaire";"";0.05;"mg/kg bw/day";"Reg. (EU) 2018/755"
"596_sub_bnvd";"propyzamide";"23950-58-5";"DRfA";"";0.13;"mg/kg pc";"UE 01/07/18";"Neurotoxicité, voie orale, rat, aigue";"39";"mg/kg/p.c./j";300;"non nécessaire";"";0.13;"mg/kg bw";"Reg. (EU) 2018/755"
"597_sub_bnvd";"proquinazid";"189278-12-4";"AOEL";"";0.02;"mg/kg/j";"UE 21/10/08";"90 jours, voie orale, rat";"2";"mg/kg p.c./j";100;"non nécessaire";"";0.02;"mg/kg bw/day";"EFSA ´09"
"597_sub_bnvd";"proquinazid";"189278-12-4";"DJA";"";0.01;"mg/kg/j";"UE 21/10/08";"2 ans, voie orale, rat";"12";"mg/kg p.c./j";100;"non nécessaire";"";0.01;"mg/kg bw/day";"EFSA ´09"
"597_sub_bnvd";"proquinazid";"189278-12-4";"DRfA";"";0.2;"mg/kg pc";"UE 21/10/08";"90 jours, voie orale, chien";"17";"mg/kg p.c./j";100;"non nécessaire";"";0.2;"mg/kg bw";"EFSA ´09"
"598_sub_bnvd";"prosulfocarbe";"52888-80-9";"AOEL";"";0.007;"mg/kg/j";"UE 20/12/07";"90 jours, voie orale, rat";"1";"mg/kg p.c./j";100;"72%";"";0.007;"mg/kg bw/day";"Dir 07/76"
"598_sub_bnvd";"prosulfocarbe";"52888-80-9";"DJA";"";0.005;"mg/kg/j";"UE 20/12/07";"2 ans, voie orale, rat";"0.5";"mg/kg p.c./j";100;"non nécessaire";"";0.005;"mg/kg bw/day";"Dir 07/76"
"598_sub_bnvd";"prosulfocarbe";"52888-80-9";"DRfA";"";0.1;"mg/kg pc";"UE 20/12/07";"Tératogenèse, voie orale, rat";"10";"mg/kg p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw";"Dir 07/76"
"599_sub_bnvd";"prosulfuron";"94125-34-5";"AOEL";"";0.06;"mg/kg/j";"UE 01/05/17";"90 jours, voie orale, chien";"6";"mg/kg p.c./j";100;"non nécessaire";"";0.06;"mg/kg bw/day";"Reg. (EU) 2017/375"
"599_sub_bnvd";"prosulfuron";"94125-34-5";"DJA";"";0.02;"mg/kg/j";"UE 01/05/17";"18 mois, voie orale, souris";"2";"mg/kg p.c./j";100;"non nécessaire";"";0.02;"mg/kg bw/day";"Reg. (EU) 2017/375"
"599_sub_bnvd";"prosulfuron";"94125-34-5";"DRfA";"";0.1;"mg/kg pc";"UE 01/05/17";"Tératogenèse, voie orale, lapin";"10";"mg/kg/p.c./j";100;"non nécessaire";"";0.1;"mg/kg bw";"Reg. (EU) 2017/375"
