"id_bnvd";"libelle_bnvd";"cas_bnvd";"index_eupdb";"libelle_eupdb";"cas_eupdb";"micro_organisme";"substance_base";"faible_risque";"faible_risque_liste_amm_ephy";"candidat_substitution";"candidat_substitution_type";"in_uab_pro";"uab_pro_liste_amm_ephy";"in_uab_amateur";"uab_amateur_liste_amm_ephy";"in_biocontrole";"biocontrole_liste_amm_ephy";"in_eaj";"in_eaj_bnvd";"eaj_liste_amm_bnvd";"in_eaj_ephy";"eaj_liste_amm_ephy"
"388_sub_bnvd";"gibberellines (a4+a7)";"8030-53-3";"765";"Gibberellins";"several - see remark";False;False;False;"";False;"";False;"";False;"";True;"2010643
2030259
2060079
2160390
8200489
8300451
9700355
9700357";False;False;"";False;""
"389_sub_bnvd";"glufosinate ammonium";"77182-82-2";"79";"Glufosinate";"51276-47-2";False;False;False;"";True;"reprotoxique 1A / 1B";False;"";False;"";False;"";True;True;"2000027
2000028
2000029
2000030
2000031
2000032
2000033
2000382
8800854
8900598
9000264
9000837
9200102
9200271
9600049
9600051
9600052
9700005
9700006
9700007
9700008
9700421";True;"2000027
2000028
2000029
2000030
2000031
2000032
2000033
2000382
8800854
8900598
9000264
9000837
9200102
9200271
9600049
9600051
9600052
9700005
9700006
9700007
9700008
9700421"
"390_sub_bnvd";"glutaraldehyde";"111-30-8";"1314";"Glutaraldehyde (aka glutardialdehyde)";"111-30-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"391_sub_bnvd";"glyoxal";"107-22-2";"86";"Ethanedial (glyoxal)";"107-22-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"392_sub_bnvd";"glyphosate";"1071-83-6";"811";"Glyphosate";"1071-83-6";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000001
2000128
2000146
2000148
2000150
2000424
2000500
2010051
2010052
2010138
2010147
2010157
2010290
2010299
2010319
2010321
2010325
2010335
2010420
2010493
2010494
2010612
2020048
2020119
2020436
2020437
2020448
2030062
2030136
2030150
2030158
2030276
2030289
2030295
2030321
2040079
2040085
2040086
2050050
2050077
2050145
2050146
2070170
2070197
2070198
2080053
2080133
2080134
2090035
2090036
2090044
2090176
2100005
2100006
2100007
2100099
2100100
2100158
2100159
2100161
2100163
2100166
2100203
2100219
2100220
2100240
2110135
2120008
2120015
2120016
2120019
2120020
2120116
2120150
2120155
2120175
2130093
2130141
2140055
2150102
8800425
9100650
9200039
9200511
9200512
9300027
9300050
9300145
9300229
9400007
9400246
9400286
9400393
9400416
9400495
9500159
9500161
9500244
9500363
9500491
9500561
9500572
9600224
9600241
9600318
9600319
9600377
9700040
9700124
9700159
9700207
9700211
9700229
9700230
9700259
9700326
9700458
9700521
9800036
9800037
9800107
9800238
9800252
9800522
9800523
9900039
9900093
9900103
9900143
9900145
9900200
9900254
9900255
9900396
9900405
9900451";True;"2000001
2000128
2000146
2000148
2000150
2000424
2000500
2010052
2010138
2010147
2010157
2010290
2010299
2010319
2010321
2010325
2010335
2010420
2010493
2010494
2010612
2020047
2020048
2020448
2030050
2030150
2030276
2030289
2030321
2040079
2040085
2050050
2050077
2050145
2050146
2070170
2070197
2070198
2080053
2080133
2080134
2090035
2090036
2090044
2090164
2090165
2090176
2100005
2100006
2100007
2100099
2100100
2100158
2100159
2100161
2100163
2100166
2100203
2100219
2100220
2100240
2110135
2120008
2120015
2120016
2120018
2120019
2120020
2120116
2120150
2120155
2120157
2120175
2130093
2130141
2140055
2140162
2150102
8800425
9200039
9200511
9200512
9300027
9300050
9300145
9300229
9300241
9400007
9400246
9400393
9400495
9500159
9500161
9500244
9500491
9500561
9600224
9600241
9600318
9600377
9700040
9700124
9700159
9700211
9700229
9700230
9700259
9700326
9700458
9700521
9800036
9800037
9800107
9800238
9800522
9800523
9900039
9900093
9900103
9900143
9900145
9900200
9900254
9900255
9900396
9900405"
"393_sub_bnvd";"gomme manille";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"394_sub_bnvd";"goudron vegetal";"8011-48-1";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"8400364";False;""
"395_sub_bnvd";"goudrons de pin";"8011-48-1";"1303";"Landes pine tar";"No CAS allocated";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2030340
2030341
8400278
8400364
8400567
8600262
8700073
8900349";False;""
"396_sub_bnvd";"graisse de mouton";"";"";"";"";"";"";"";"";"";"";True;"2120057";True;"2180289";True;"2120057
2180289";True;False;"";True;"2180289"
"397_sub_bnvd";"halauxifen-methyl";"943831-98-9";"1413";"Halauxifen-methyl";"943831-98-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"398_sub_bnvd";"halosulfuron-methyle";"100784-20-1";"83";"Halosulfuron-methyl";"100784-20-1";False;False;False;"";True;"reprotoxique 1A / 1B";False;"";False;"";False;"";False;False;"";False;""
"399_sub_bnvd";"haloxyfop-r";"72619-32-0";"768";"Haloxyfop-P (Haloxyfop-R)";"95977-29-0";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"399_sub_bnvd";"haloxyfop-r";"72619-32-0";"768";"Haloxyfop-P (Haloxyfop-R)";"95977-29-0";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";False;False;"";False;""
"400_sub_bnvd";"heptamaloxyloglucan";"870721-81-6";"772";"Heptamaloxyloglucan";"870721-81-6";False;False;True;"2070108";False;"";True;"2070108";False;"";True;"2070108";False;False;"";False;""
"401_sub_bnvd";"heptamethyltrisiloxane modifie polyalkylenoxide";"27306-78-1";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"402_sub_bnvd";"hexazinone";"51235-04-2";"129";"Hexazinone";"51235-04-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"403_sub_bnvd";"hexythiazox";"78587-05-0";"130";"Hexythiazox";"78587-05-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"404_sub_bnvd";"huile animale";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"8400254";True;"8400254"
"405_sub_bnvd";"huile blanche de petrole";"9206-23-56";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"6600074
9500069";True;"9500069"
"406_sub_bnvd";"huile blanche paraffinique";"8042-47-5";"949";"Paraffin oil/(CAS 8042-47-5)";"8042-47-5";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"9300457";True;"9300457"
"407_sub_bnvd";"huile d'os";"8001-85-2";"469";"Bone Oil";"No CAS allocated";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2040076
9100653
9300375
9300379
9900018
9900019";True;"2040076
9300375
9900018
9900019"
"408_sub_bnvd";"huile de colza esterifiee";"85586-25-0";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"409_sub_bnvd";"huile de colza";"8002-13-9";"870";"Rape seed oil";"8002-13-9";False;False;True;"";False;"";True;"2160608
9700038";True;"2090199
2090200
2110149
2110150
2170977
2170978
2171312
2190808
9400039
9800524";True;"2090199
2090200
2110149
2110150
2160608
2170977
2170978
2190808
9400039
9700038
9800524";True;True;"2090199
2110149
2110150
2170978
2171312
2190808
9400039
9700038
9800524";True;"2090199
2090200
2110149
2110150
2170977
2170978
2171312
2190808
9400039
9700038
9800524"
"410_sub_bnvd";"huile de paraffine";"64742-46-7";"943";"Paraffin oil/(CAS 64742-46-7)";"64742-46-7";False;False;False;"";False;"";True;"2190065
2190843
9200235
9400496
9800096";True;"2180408";True;"2180408
2190065
2190843
9200235
9400496
9800096";True;True;"2180408";True;"2180408"
"411_sub_bnvd";"huile de paraffine";"72623-86-0";"947";"Paraffin oil/(CAS 72623-86-0)";"72623-86-0";False;False;False;"";False;"";True;"2160434
2160985
2170462
2170464
8500470";False;"";True;"2160985
2170462
2170464
8500470";False;False;"";False;""
"412_sub_bnvd";"huile de petrole";"64742-55-8";"945";"Paraffin oil/(CAS 64742-55-8)";"64742-55-8";False;False;False;"";False;"";True;"9200024";False;"";True;"9200024";True;True;"7000102";False;""
"412_sub_bnvd";"huile de petrole";"64742-55-8";"970";"Petroleum oils/(CAS 64742-55-8/64742-57-7)";"64742-55-8";False;False;False;"";False;"";True;"9200024";False;"";True;"9200024";True;True;"7000102";False;""
"413_sub_bnvd";"huile de pin";"8002-09-3";"41";"Plant oils / Pinus oil";"No CAS allocated";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"414_sub_bnvd";"huile de poisson";"";"";"";"";"";"";"";"";"";"";True;"2110009";False;"";True;"2110009
9400235
9600242";True;True;"9400235
9600242";True;"9400235
9600242"
"415_sub_bnvd";"huile de resine";"8050-18-8";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"7400610
9000359
9000360
9500296";False;""
"416_sub_bnvd";"huile de ricin";"8001-79-4";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"8900633
9200011
9500296";False;""
"417_sub_bnvd";"huile de vaseline";"8042-47-5";"949";"Paraffin oil/(CAS 8042-47-5)";"8042-47-5";False;False;False;"";False;"";True;"2010441
2150103
2150104
8500470
9300504
9600022
9600320
9700519
9900390";True;"9800401
9800402";True;"2010441
2150103
2150104
8500470
9300504
9600022
9600320
9700519
9800401
9800402
9900390";True;True;"9600320
9800401
9800402";True;"9600320
9800401
9800402"
"418_sub_bnvd";"huile essentielle d'orange douce";"8028-48-6";"39";"Orange oil";"No CAS allocated";False;False;False;"";False;"";True;"2090127
2180631
2190538
2200899";True;"2200059
2210895";True;"2090127
2180631
2190538
2200059
2200899
2210895";True;True;"2200059
2210895";True;"2200059
2210895"
"419_sub_bnvd";"huile essentielle de girofle";"84961-50-2";"298";"Plant oils / Clove oil";"84961-50-2";False;False;False;"";False;"";True;"2110075";False;"";True;"2110075";False;False;"";False;""
"420_sub_bnvd";"huile essentielle de menthe verte";"8008-79-5";"44";"Plant oils / Spear mint oil";"8008-79-5 ";False;False;False;"";False;"";True;"2100194";True;"2180858";True;"2100194
2180858";True;True;"2180858";True;"2180858"
"421_sub_bnvd";"huile minerale blanche";"8042-47-5";"949";"Paraffin oil/(CAS 8042-47-5)";"8042-47-5";False;False;False;"";False;"";True;"2160434
2170462
2170464";True;"2171250";True;"2170462
2170464
2171250";True;True;"2171250";True;"2171250"
"422_sub_bnvd";"huile minerale paraffinique";"8042-47-5";"949";"Paraffin oil/(CAS 8042-47-5)";"8042-47-5";False;False;False;"";False;"";True;"2080010
2150104
9200235
9400496
9800096";True;"2140106
2150100
9800396";True;"2050038
2080010
2140106
2150100
2150104
8800469
9200235
9400235
9400496
9600242
9800096
9800396";True;True;"2050038
2140106
8200044
8500198
8700185
8700435
8800469
8900277
9100261
9100666
9300128
9400235
9600242
9800396
9900232";True;"2050038
2140106
2150100
8700185
8700435
8800469
9100261
9300128
9400235
9600242
9800396"
"423_sub_bnvd";"huile vegetale";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"8600349
8600395
8600404
8600525
8600526
8600527
8600639
8600646
8900618
8900619
9700234";False;""
"424_sub_bnvd";"huiles empyreumatiques";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"6000328
8600614
8600615";True;"6000328"
"425_sub_bnvd";"hydramethylnon";"67485-29-4";"1001";"Hydramethylnon";"67485-29-4";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"426_sub_bnvd";"hydrazide maleique";"123-33-1";"820";"Maleic hydrazide";"123-33-1 ";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2090124
2120174
2130151";True;"2090124
2120174
2130151"
"427_sub_bnvd";"hydrolysat de proteines";"";"";"";"";"";"";"";"";"";"";True;"2130112
7600426";False;"";True;"2130112
7600426";False;False;"";False;""
"428_sub_bnvd";"hydroxyde de potassium";"1310-58-3";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"429_sub_bnvd";"hydroxyde de sodium";"1310-73-2";"1149";"Sodium hydroxide";"1310-73-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"430_sub_bnvd";"hymexazol";"10004-44-1";"135";"Hymexazol";"10004-44-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"431_sub_bnvd";"hypochlorite de sodium";"7681-52-9";"1150";"Sodium hypochlorite";"7681-52-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"432_sub_bnvd";"imazalil";"35554-44-0";"1315";"Imazalil (aka enilconazole)";"35554-44-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"433_sub_bnvd";"imazamox";"114311-32-9";"138";"Imazamox";"114311-32-9";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"434_sub_bnvd";"imazaquine";"81335-37-7";"140";"Imazaquin";"81335-37-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"435_sub_bnvd";"imidaclopride";"138261-41-3";"688";"Imidacloprid";"138261-41-3";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000226
2000416";True;"2000226
2000416
2040322
2040323"
"436_sub_bnvd";"indoxacarbe";"173584-44-6";"229";"Indoxacarb";"173584-44-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"437_sub_bnvd";"iodosulfuron-methyl-sodium";"144550-36-7";"231";"Iodosulfuron";"185119-76-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"438_sub_bnvd";"ioxynil octanoate";"3861-47-0";"232";"Ioxynil";"1689-83-4";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"439_sub_bnvd";"ioxynil";"1689-83-4";"232";"Ioxynil";"1689-83-4";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"440_sub_bnvd";"ipconazole";"125225-28-7";"233";"Ipconazole";"125225-28-7";False;False;False;"";True;"reprotoxique 1A / 1B";False;"";False;"";False;"";False;False;"";False;""
"441_sub_bnvd";"iprodione";"36734-19-7";"234";"Iprodione";"36734-19-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"442_sub_bnvd";"iprovalicarbe";"140923-17-7";"235";"Iprovalicarb";"140923-17-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"443_sub_bnvd";"isofetamide";"875915-78-9";"1199";"Isofetamid";"875915-78-9 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"444_sub_bnvd";"isoproturon";"34123-59-6";"246";"Isoproturon";"34123-59-6";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"445_sub_bnvd";"isoxaben";"82558-50-7";"248";"Isoxaben";"82558-50-7";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2010284
2020164
2020176
9000673
9700100
9700223
9800195
9800478";True;"2010284
9700100
9800195
9800478
9900119"
"446_sub_bnvd";"isoxadifen-ethyl";"163520-33-0";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"447_sub_bnvd";"isoxaflutole";"141112-29-0";"249";"Isoxaflutole";"141112-29-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"448_sub_bnvd";"kaolin";"1332-58-7";"327";"Aluminium silicate (aka kaolin)";"1332-58-7";False;False;False;"";False;"";True;"2060034
2100038
2120158";True;"2120173";True;"2060034
2100038
2120158
2120173";True;True;"2120173";True;"2120173"
"449_sub_bnvd";"kieselguhr";"";"";"";"";"";"";"";"";"";"";True;"2130129";False;"";True;"2130129";False;False;"";False;""
"450_sub_bnvd";"kresoxim-methyl";"143390-89-0";"257";"Kresoxim-methyl";"143390-89-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"451_sub_bnvd";"lactobacillus buchneri";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"452_sub_bnvd";"lactobacillus plantarum";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"453_sub_bnvd";"lambda-cyhalothrine";"91465-08-6";"591";"Cyhalothrin";"91465-08-6";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2120129
2120172";True;"2030273
2120129
2120172"
"453_sub_bnvd";"lambda-cyhalothrine";"91465-08-6";"259";"lambda-Cyhalothrin";"91465-08-6";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";True;True;"2120129
2120172";True;"2030273
2120129
2120172"
"453_sub_bnvd";"lambda-cyhalothrine";"91465-08-6";"259";"lambda-Cyhalothrin";"91465-08-6";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2120129
2120172";True;"2030273
2120129
2120172"
"454_sub_bnvd";"laminarine";"9008-22-4";"260";"Laminarin";"9008-22-4";False;False;True;"";False;"";True;"2020021
2080019
2210501";False;"";True;"2020021
2080019
2210501";False;False;"";False;""
"455_sub_bnvd";"latex synthetique";"52831-07-9";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"456_sub_bnvd";"lauryl dipropylene triamine";"2372-82-9";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"457_sub_bnvd";"lauryl propylene diamine";"2372-82-9";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"458_sub_bnvd";"lauryl sulfate de sodium";"151-21-3";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"459_sub_bnvd";"lecanicillium muscarium souche ve6";"67892-35-7";"265";"Akanthomyces muscarius Ve6 (formerly Lecanicillium muscarium strain Ve6)";"No CAS allocated";True;False;True;"2040354";False;"";True;"2040354";False;"";True;"2040354";False;False;"";False;""
"460_sub_bnvd";"lecithine de soja";"8002-43-5";"266";"Lecithin";"8002-43-5";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"460_sub_bnvd";"lecithine de soja";"8002-43-5";"1208";"Lecithins (basic substance)";"8002-43-5";False;True;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"461_sub_bnvd";"lenacile";"2164-08-1";"267";"Lenacil";"2164-08-1 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"462_sub_bnvd";"liant cellulosique";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"463_sub_bnvd";"linuron";"330-55-2";"270";"Linuron";"330-55-2";False;False;False;"";True;"reprotoxique 1A / 1B";False;"";False;"";False;"";False;False;"";False;""
"464_sub_bnvd";"lufenuron";"103055-07-8";"271";"Lufenuron";"103055-07-8";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"465_sub_bnvd";"magnesium peroxyphtalate";"";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"466_sub_bnvd";"malathion";"121-75-5";"273";"Malathion";"121-75-5";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"5500293
8200044
8500198
8700185
8700435
8900277
9100053
9100261
9100666
9300128
9300457
9900232";True;"5500293
8700185
8700435
9100053
9100261
9300128
9300457"
"467_sub_bnvd";"maltodextrine";"9050-36-6";"274";"Maltodextrin";"9050-36-6";False;False;False;"";False;"";True;"2160114
2190191";False;"";True;"2160114
2190191";False;False;"";False;""
"468_sub_bnvd";"mancozebe";"8018-01-7";"277";"Mancozeb";"8018-01-7";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2010520
2020365
2030178
2070137
8800534
8800845
8800846
9000440
9100260
9600387
9700317
9700591
9800231
9800233
9800510
9800511";True;"2010520
2020365
2030178
2070137
8800534
8800845
8800846
9000440
9600387
9700317
9700591
9800231
9800233
9800510
9800511"
"468_sub_bnvd";"mancozebe";"8018-01-7";"278";"Maneb";"8018-01-7";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2010520
2020365
2030178
2070137
8800534
8800845
8800846
9000440
9100260
9600387
9700317
9700591
9800231
9800233
9800510
9800511";True;"2010520
2020365
2030178
2070137
8800534
8800845
8800846
9000440
9600387
9700317
9700591
9800231
9800233
9800510
9800511"
"469_sub_bnvd";"mandestrobine";"173662-97-0";"1200";"Mandestrobin";"173662-97-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"470_sub_bnvd";"mandipropamide";"374726-62-2";"996";"Mandipropamid";"374726-62-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"471_sub_bnvd";"manebe";"12427-38-2";"278";"Maneb";"8018-01-7";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"9100162
9100163";False;""
"472_sub_bnvd";"mecoprop (mcpp)";"7085-19-0";"281";"Mecoprop";"93-65-2";False;False;False;"";True;"isomères non-actifs";False;"";False;"";False;"";True;True;"2090032
2120155
7600156
8100548
9000647
9200118
9220043
9420112
9500037
9500038
9500143
9500556
9600299
9700409
9800334
9800358
9900319
9900320
9900321";True;"2090032
2120155
7600156
8100548
9000647
9020380
9200118
9200132
9220043
9420112
9500037
9500038
9500143
9500556
9600299
9700409
9800334
9800358
9900319
9900320
9900321"
"473_sub_bnvd";"mecoprop-p (mcpp-p)";"16484-77-8";"282";"Mecoprop-P";"16484-77-8";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000241
9000662
9200475
9400245
9400456
9420040
9500227
9900098";True;"2000241
2010035
2100083
9000662
9400245
9400456
9420040
9500227
9900098"
"474_sub_bnvd";"mefenpyr-diethyl";"135590-91-9";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"475_sub_bnvd";"mefentrifluconazole";"1417782-03-6";"1332";"Mefentrifluconazole";" 1417782-03-6";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"476_sub_bnvd";"mefluidide (sel de diethanolamine)";"53780-36-2";"283";"Mefluidide";"53780-34-0";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"477_sub_bnvd";"mepanipyrim";"110235-47-7";"284";"Mepanipyrim";"110235-47-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"478_sub_bnvd";"mepiquat-chlorure";"24307-26-4";"286";"Mepiquat";"15302-91-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"479_sub_bnvd";"meptyldinocap";"131-72-6";"823";"Meptyldinocap";"6119-92-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"480_sub_bnvd";"mesosulfuron-methyl";"208465-21-8";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";False;False;"";False;""
"481_sub_bnvd";"mesotrione";"104206-82-8";"204";"Mesotrione";"104206-8";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"482_sub_bnvd";"metalaxyl-m";"70630-17-0";"206";"Metalaxyl-M";"70630-17-0 (R)";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"483_sub_bnvd";"metalaxyl";"57837-19-1";"1318";"Metalaxyl";"57837-19-1 ";False;False;False;"";True;"isomères non-actifs";False;"";False;"";False;"";False;False;"";False;""
"484_sub_bnvd";"metaldehyde";"108-62-3";"207";"Metaldehyde";"see remark";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"2000041
2000228
2000362
2000521
2010009
2010045
2010142
2010275
2010317
2010518
2010604
2020213
2020217
2030269
2040084
2040205
2040337
2050142
2130103
5700194
6100363
7700476
8100226
8400549
8500183
8500347
8500348
8800775
8800777
8900628
9000107
9000569
9000576
9000600
9100231
9300413
9400289
9500122
9500135
9500229
9700092
9700568
9800019
9800097";True;"2000041
2000228
2000362
2000521
2010009
2010045
2010142
2010275
2010317
2010324
2010518
2010604
2020213
2020217
2030269
2040084
2040205
2050142
2130088
2130103
2130106
5700194
6100363
7700476
8100226
8400549
8400551
8500183
8500347
8500348
8800775
8800777
8900628
9000107
9000569
9000576
9000600
9100231
9300413
9400289
9500122
9500229
9700092
9700568
9800019
9800097"
"485_sub_bnvd";"metam-sodium";"137-42-8";"208";"Metam (incl. -potassium and -sodium)";"144-54-7";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";False;False;"";False;""
"486_sub_bnvd";"metamitrone";"41394-05-2";"209";"Metamitron";"41394-05-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"487_sub_bnvd";"metarhizium anisopliae";"";"";"";"";"";"";"";"";"";"";True;"2110055";False;"";True;"2110055";False;False;"";False;""
"488_sub_bnvd";"metarhizium brunneum souche ma 43";"";"";"";"";"";"";"";"";"";"";True;"2110055
2150990";False;"";True;"2110055";False;False;"";False;""
"489_sub_bnvd";"metazachlore";"67129-08-2";"210";"Metazachlor";"67129-08-2";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"490_sub_bnvd";"metconazole";"125116-23-6";"211";"Metconazole";"125116-23-6";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"491_sub_bnvd";"methabenzthiazuron";"18691-97-9";"212";"Methabenzthiazuron";"18691-97-9";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"492_sub_bnvd";"methanol";"67-56-1";"";"";"";"";"";"";"";"";"";False;"";False;"";False;"";True;True;"9400332
9600474";False;""
"493_sub_bnvd";"methiocarbe";"2032-65-7";"217";"Methiocarb (aka mercaptodimethur)";"2032-65-7";False;False;False;"";False;"";False;"";False;"";False;"";True;True;"7900200";True;"2040323
7900200"
"494_sub_bnvd";"methomyl";"16752-77-5";"218";"Methomyl";"16752-77-5";False;False;False;"";True;"faible DJA / ARfD / AOEL";False;"";False;"";False;"";False;False;"";False;""
"495_sub_bnvd";"methoxyfenozide";"161050-58-4";"1321";"Methoxyfenozide";"161050-58-4";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
"496_sub_bnvd";"methyl-butenol";"115-18-4";"405";"2-Methyl-3-buten-2-ol";"115-18-4";False;False;False;"";False;"";False;"";False;"";True;"7900468";False;False;"";False;""
"497_sub_bnvd";"metirame-zinc";"9006-42-2";"1385";"Metiram";"9006-42-2";False;False;False;"";False;"";False;"";False;"";False;"";True;False;"";True;"9500148"
"498_sub_bnvd";"metirame";"9006-42-2";"1385";"Metiram";"9006-42-2";False;False;False;"";False;"";False;"";False;"";False;"";True;False;"";True;"9500148"
"499_sub_bnvd";"metobromuron";"3060-89-7";"1212";"Metobromuron";"3060-89-7";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"500_sub_bnvd";"metosulam";"139528-85-1";"877";"Metosulam";"139528-85-1";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"501_sub_bnvd";"metrafenone";"220899-03-6";"1195";"Metrafenone";"220899-03-6 ";False;False;False;"";False;"";False;"";False;"";False;"";False;False;"";False;""
"502_sub_bnvd";"metribuzine";"21087-64-9";"845";"Metribuzin";"21087-64-9 ";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";True;True;"2050066
2060169
7200170";True;"2020065
7200170"
"503_sub_bnvd";"metschnikowia fructicola souche nrrl y-27328";"";"";"";"";"";"";"";"";"";"";True;"2190673";False;"";True;"2190673";False;False;"";False;""
"504_sub_bnvd";"metsulfuron-methyl";"74223-64-6";"880";"Metsulfuron-methyl";"74223-64-6";False;False;False;"";True;"deux critères PBT (persistant, bioaccumulable et toxique)";False;"";False;"";False;"";False;False;"";False;""
