"id_bnvd";"libelle_bnvd";"cas_bnvd";"codes_h_agritox";"codes_h_atp";"categories_danger_agritox";"categories_danger_atp";"mentions_danger_agritox";"mentions_danger_atp";"cmr1";"cmr2";"t_ou_t+";"effet_sur_ou_via_allaitement";"autre_classe_danger_sante";"env_a";"env_b";"autre_classe_danger_environnement";"autre_corrosif";"autre_explosif";"autre_inflammable"
"544_sub_bnvd";"pentapotassium bis(peroxymonosulfate) bis(sulfate)";"70693-62-8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"545_sub_bnvd";"penthiopyrad";"183675-82-3";"H400
H410";"H400
H410";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;False;True;False;False;False;False;False
"546_sub_bnvd";"permanganate de potassium";"7722-64-7";"";"H272
H302
H361d
H400
H410";"";"Matières solides comburantes, catégorie 2
Toxicité aiguë (par voie orale), catégorie 4
Toxicité pour la reproduction, catégorie 2(d)
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Peut aggraver un incendie ; comburant
Nocif en cas d’ingestion
Susceptible de nuire au fœtus.
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;True
"547_sub_bnvd";"permethrine";"52645-53-1";"";"H302
H317
H332
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Toxicité aiguë (par inhalation), catégorie 4
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Nocif par inhalation
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"548_sub_bnvd";"peroxyde d'hydrogene";"7722-84-1";"";"H271
H302
H314
H332";"";"Liquides comburants, catégorie 1
Toxicité aiguë (par voie orale), catégorie 4
Corrosion/irritation cutanée, catégorie 1A
Toxicité aiguë (par inhalation), catégorie 4";"";"Peut provoquer un incendie ou une explosion ; comburant puissant
Nocif en cas d’ingestion
Provoque des brûlures de la peau et des lésions oculaires graves
Nocif par inhalation";False;False;False;False;True;False;False;False;False;True;False
"549_sub_bnvd";"pethoxamide";"106700-29-2";"H302
H317
H400
H410";"H302
H317
H400
H410";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1A
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"550_sub_bnvd";"phenmediphame";"13684-63-4";"H400
H410";"H400
H410";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;False;True;False;False;False;False;False
"551_sub_bnvd";"phlebiopsis gigantea souche vra 1835";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"552_sub_bnvd";"phosalone";"2310-17-0";"";"H301
H312
H317
H332
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 3
Toxicité aiguë (par voie cutanée), catégorie 4
Sensibilisation cutanée, catégorie 1
Toxicité aiguë (par inhalation), catégorie 4
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Toxique en cas d’ingestion
Nocif par contact cutané
Peut provoquer une allergie cutanée
Nocif par inhalation
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;True;True;False;False;False;False;False
"553_sub_bnvd";"phosmet";"732-11-6";"";"H301
H332
H361f
H370
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 3
Toxicité aiguë (par inhalation), catégorie 4
Toxicité pour la reproduction, catégorie 2(f)
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Toxique en cas d’ingestion
Nocif par inhalation
Susceptible de nuire à la fertilité.
Risque avéré d’effets graves pour le système nerveux
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;True;False;True;True;False;False;False;False;False
"554_sub_bnvd";"phosphate ferrique dihydrate";"14567-75-0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"555_sub_bnvd";"phosphate ferrique";"10045-86-0";"Sans classement";"";"Sans classement";"";"Sans classement";"";False;False;False;False;False;False;False;False;False;False;False
"556_sub_bnvd";"phosphonate de disodium";"13708-85-5";"H412";"";"Dangers pour le milieu aquatique – Danger chronique, catégorie 3";"";"Nocif pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;False;False;False;False;False;True;False;False;False;False
"557_sub_bnvd";"phosphonates de potassium";"SA40";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"558_sub_bnvd";"phosphure d'aluminium";"20859-73-8";"H260
H300
H311
H330
H400";"H260
H300
H311
H330
H400";"Substances et mélanges qui, au contact de l’eau, dégagent des gaz inflammables, catégorie 1
Toxicité aiguë (par voie orale), catégorie 2
Toxicité aiguë (par voie cutanée), catégorie 3
Toxicité aiguë (par inhalation), catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1";"Substances et mélanges qui, au contact de l’eau, dégagent des gaz inflammables, catégorie 1
Toxicité aiguë (par voie orale), catégorie 2
Toxicité aiguë (par voie cutanée), catégorie 3
Toxicité aiguë (par inhalation), catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1";"Dégage, au contact de l’eau, des gaz inflammables qui peuvent s’enflammer spontanément
Mortel en cas d’ingestion
Toxique par contact cutané
Mortel par inhalation
Très toxique pour les organismes aquatiques";"Dégage, au contact de l’eau, des gaz inflammables qui peuvent s’enflammer spontanément
Mortel en cas d’ingestion
Toxique par contact cutané
Mortel par inhalation
Très toxique pour les organismes aquatiques";False;False;True;False;False;True;False;False;False;False;True
"559_sub_bnvd";"phosphure de calcium";"1305-99-3";"";"H260
H300
H311
H318
H330
H400";"";"Substances et mélanges qui, au contact de l’eau, dégagent des gaz inflammables, catégorie 1
Toxicité aiguë (par voie orale), catégorie 2
Toxicité aiguë (par voie cutanée), catégorie 3
Lésions oculaires graves/irritation oculaire, catégorie 1
Toxicité aiguë (par inhalation), catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1";"";"Dégage, au contact de l’eau, des gaz inflammables qui peuvent s’enflammer spontanément
Mortel en cas d’ingestion
Toxique par contact cutané
Provoque des lésions oculaires graves
Mortel par inhalation
Très toxique pour les organismes aquatiques";False;False;True;False;True;True;False;False;False;False;True
"560_sub_bnvd";"phosphure de magnesium";"12057-74-8";"H260
H300
H311
H330
H400";"H260
H300
H311
H330
H400";"Substances et mélanges qui, au contact de l’eau, dégagent des gaz inflammables, catégorie 1
Toxicité aiguë (par voie orale), catégorie 2
Toxicité aiguë (par voie cutanée), catégorie 3
Toxicité aiguë (par inhalation), catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1";"Substances et mélanges qui, au contact de l’eau, dégagent des gaz inflammables, catégorie 1
Toxicité aiguë (par voie orale), catégorie 2
Toxicité aiguë (par voie cutanée), catégorie 3
Toxicité aiguë (par inhalation), catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1";"Dégage, au contact de l’eau, des gaz inflammables qui peuvent s’enflammer spontanément
Mortel en cas d’ingestion
Toxique par contact cutané
Mortel par inhalation
Très toxique pour les organismes aquatiques";"Dégage, au contact de l’eau, des gaz inflammables qui peuvent s’enflammer spontanément
Mortel en cas d’ingestion
Toxique par contact cutané
Mortel par inhalation
Très toxique pour les organismes aquatiques";False;False;True;False;False;True;False;False;False;False;True
"561_sub_bnvd";"phosphure de zinc";"1314-84-7";"H260
H300
H400
H410";"H260
H300
H400
H410";"Substances et mélanges qui, au contact de l’eau, dégagent des gaz inflammables, catégorie 1
Toxicité aiguë (par voie orale), catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Substances et mélanges qui, au contact de l’eau, dégagent des gaz inflammables, catégorie 1
Toxicité aiguë (par voie orale), catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Dégage, au contact de l’eau, des gaz inflammables qui peuvent s’enflammer spontanément
Mortel en cas d’ingestion
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Dégage, au contact de l’eau, des gaz inflammables qui peuvent s’enflammer spontanément
Mortel en cas d’ingestion
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;True;False;False;True;False;False;False;False;True
"562_sub_bnvd";"phoxime";"14816-18-3";"";"H302
H317
H361f
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Toxicité pour la reproduction, catégorie 2(f)
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Susceptible de nuire à la fertilité.
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;False;False;False;False;False
"563_sub_bnvd";"piclorame";"1918-02-1";"H400
H410";"";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;False;False;False;False;True;False;False;False;False;False
"564_sub_bnvd";"picolinafen";"137641-05-5";"H373
H400
H410";"H373
H400
H410";"Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Risque présumé d’effets graves pour les organes à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Risque présumé d’effets graves pour le système sanguin et la thyroïde à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"565_sub_bnvd";"picoxystrobine";"117428-22-5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"566_sub_bnvd";"pinoxaden";"243973-20-8";"H302
H317
H319
H332
H335
H361d
H400
H412";"H302
H317
H319
H332
H335
H361d
H400
H412";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1A
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Toxicité aiguë (par inhalation), catégorie 4
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 3 : Irritation des voies respiratoires
Toxicité pour la reproduction, catégorie 2(d)
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 3";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1A
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Toxicité aiguë (par inhalation), catégorie 4
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 3 : Irritation des voies respiratoires
Toxicité pour la reproduction, catégorie 2(d)
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 3";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Provoque une sévère irritation des yeux
Nocif par inhalation
Peut irriter les voies respiratoires
Susceptible de nuire au fœtus.
Très toxique pour les organismes aquatiques
Nocif pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Provoque une sévère irritation des yeux
Nocif par inhalation
Peut irriter les voies respiratoires
Susceptible de nuire au fœtus.
Très toxique pour les organismes aquatiques
Nocif pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;True;True;True;False;False;False;False
"567_sub_bnvd";"piperonyl";"51-03-6";"H319
H335
H400
H410";"H319
H335
H400
H410";"Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 3 : Irritation des voies respiratoires
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 3 : Irritation des voies respiratoires
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Provoque une sévère irritation des yeux
Peut irriter les voies respiratoires
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Provoque une sévère irritation des yeux
Peut irriter les voies respiratoires
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"568_sub_bnvd";"poivre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"569_sub_bnvd";"poix";"61789-60-4";"";"H350";"";"Cancérogénicité, catégorie 1B";"";"Peut provoquer le cancer";True;False;False;False;False;False;False;False;False;False;False
"570_sub_bnvd";"poly hexamethylene biguanide";"27083-27-8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"571_sub_bnvd";"polybutene";"9003-29-6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"572_sub_bnvd";"polyhexamethylene diguanide chlorhydrate";"32289-58-0";"";"H302
H317
H318
H330
H351
H372
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1B
Lésions oculaires graves/irritation oculaire, catégorie 1
Toxicité aiguë (par inhalation), catégorie 2
Cancérogénicité, catégorie 2
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Provoque des lésions oculaires graves
Mortel par inhalation
Risque avéré d’effets graves pour les voies respiratoires à la suite d’expositions répétées ou d’une exposition prolongée (inhalation)
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;True;False;True;True;False;False;False;False;False
"573_sub_bnvd";"polyisobutene";"115-11-7";"";"H220";"";"Gaz inflammables, catégorie 1";"";"Gaz extrêmement inflammable";False;False;False;False;False;False;False;False;False;False;True
"574_sub_bnvd";"polymere carboxyl sulfone cationique";"8061-53-8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"575_sub_bnvd";"polymere complexe d'ethylene et de propylene";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"576_sub_bnvd";"polymere d'amine gras";"68213-26-3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"577_sub_bnvd";"polyoxyethylene amine";"107-21-1";"";"H302";"";"Toxicité aiguë (par voie orale), catégorie 4";"";"Nocif en cas d’ingestion";False;False;False;False;True;False;False;False;False;False;False
"578_sub_bnvd";"polysorbate 20";"9005-64-5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"579_sub_bnvd";"polysulfure de calcium";"1344-81-6";"";"H315
H319
H335
H400";"";"Corrosion/irritation cutanée, catégorie 2
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Toxicité spécifique pour certains organes cibles – Exposition unique, catégorie 3 : Irritation des voies respiratoires
Dangers pour le milieu aquatique – Danger aigu, catégorie 1";"";"Provoque une irritation cutanée
Provoque une sévère irritation des yeux
Peut irriter les voies respiratoires
Très toxique pour les organismes aquatiques";False;False;False;False;True;True;False;False;False;False;False
"580_sub_bnvd";"poudre de corne";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"581_sub_bnvd";"prochloraze-manganese";"75747-77-2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"582_sub_bnvd";"prochloraze";"67747-09-5";"";"H302
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"583_sub_bnvd";"procymidone";"32809-16-8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"584_sub_bnvd";"profoxydim";"139001-49-3";"";"H317
H351
H361d";"";"Sensibilisation cutanée, catégorie 1
Cancérogénicité, catégorie 2
Toxicité pour la reproduction, catégorie 2(d)";"";"Peut provoquer une allergie cutanée
Susceptible de nuire au fœtus.";False;True;False;False;True;False;False;False;False;False;False
"585_sub_bnvd";"prohexadione-calcium";"127277-53-6";"H412";"";"Dangers pour le milieu aquatique – Danger chronique, catégorie 3";"";"Nocif pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;False;False;False;False;False;True;False;False;False;False
"586_sub_bnvd";"propachlore";"1918-16-7";"";"H302
H317
H319
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Lésions oculaires graves/irritation oculaire, catégorie 2/2A
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Provoque une sévère irritation des yeux
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"587_sub_bnvd";"propamocarbe hcl";"25606-41-1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"588_sub_bnvd";"propamocarbe";"24579-73-5";"H317";"";"Sensibilisation cutanée, catégorie 1";"";"Peut provoquer une allergie cutanée";"";False;False;False;False;True;False;False;False;False;False;False
"589_sub_bnvd";"propanil";"709-98-8";"";"H302
H400";"";"Toxicité aiguë (par voie orale), catégorie 4
Dangers pour le milieu aquatique – Danger aigu, catégorie 1";"";"Nocif en cas d’ingestion
Très toxique pour les organismes aquatiques";False;False;False;False;True;True;False;False;False;False;False
"590_sub_bnvd";"propaquizafop";"111479-05-1";"H317
H351
H400
H410";"";"Sensibilisation cutanée, catégorie 1B
Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Peut provoquer une allergie cutanée
Susceptible de provoquer le cancer
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"";False;True;False;False;True;True;False;False;False;False;False
"591_sub_bnvd";"propargite";"2312-35-8";"";"H315
H318
H331
H351
H400
H410";"";"Corrosion/irritation cutanée, catégorie 2
Lésions oculaires graves/irritation oculaire, catégorie 1
Toxicité aiguë (par inhalation), catégorie 3
Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Provoque une irritation cutanée
Provoque des lésions oculaires graves
Toxique par inhalation
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;True;False;True;True;False;False;False;False;False
"592_sub_bnvd";"propiconazole";"60207-90-1";"";"H302
H317
H360D
H400
H410";"";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Toxicité pour la reproduction, catégorie 1B(D)
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Peut nuire au fœtus.
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";True;False;False;False;True;True;False;False;False;False;False
"593_sub_bnvd";"propinebe";"9016-72-2";"";"H317
H332
H373
H400";"";"Sensibilisation cutanée, catégorie 1
Toxicité aiguë (par inhalation), catégorie 4
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1";"";"Peut provoquer une allergie cutanée
Nocif par inhalation
Très toxique pour les organismes aquatiques";False;False;False;False;True;True;False;False;False;False;False
"594_sub_bnvd";"propionate d'ammonium (sel acide)";"17496-08-1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"595_sub_bnvd";"propoxycarbazone sodium";"181274-15-7";"H400
H410";"H400
H410";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;False;True;False;False;False;False;False
"596_sub_bnvd";"propyzamide";"23950-58-5";"H351
H400
H410";"H351
H400
H410";"Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Susceptible de provoquer le cancer
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;False;True;False;False;False;False;False
"597_sub_bnvd";"proquinazid";"189278-12-4";"H351
H400
H410";"H351
H372
H400
H410";"Cancérogénicité, catégorie 2
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Cancérogénicité, catégorie 2
Toxicité spécifique pour certains organes cibles – Exposition répétée, catégorie 1
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Susceptible de provoquer le cancer
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Risque avéré d’effets graves pour la thyroïde et le foie à la suite d’expositions répétées ou d’une exposition prolongée
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;True;False;False;True;False;False;False;False;False
"598_sub_bnvd";"prosulfocarbe";"52888-80-9";"H302
H317
H411";"H302
H317
H411";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 2";"Toxicité aiguë (par voie orale), catégorie 4
Sensibilisation cutanée, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 2";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Peut provoquer une allergie cutanée
Toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"599_sub_bnvd";"prosulfuron";"94125-34-5";"H302
H400
H410";"H302
H400
H410";"Toxicité aiguë (par voie orale), catégorie 4
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Toxicité aiguë (par voie orale), catégorie 4
Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Nocif en cas d’ingestion
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Nocif en cas d’ingestion
Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;True;True;False;False;False;False;False
"600_sub_bnvd";"prothioconazole";"178928-70-6";"H400
H410";"H400
H410";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Dangers pour le milieu aquatique – Danger aigu, catégorie 1
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";"Très toxique pour les organismes aquatiques
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;False;False;False;False;True;False;False;False;False;False
"601_sub_bnvd";"pseudomonas chlororaphis souche ma 342";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"602_sub_bnvd";"pymetrozine";"123312-89-0";"";"H351
H361fd
H410";"";"Cancérogénicité, catégorie 2
Toxicité pour la reproduction, catégorie 2(fd)
Dangers pour le milieu aquatique – Danger chronique, catégorie 1";"";"Susceptible de nuire à la fertilité. Susceptible de nuire au fœtus.
Très toxique pour les organismes aquatiques, entraîne des effets néfastes à long terme";False;True;False;False;False;True;False;False;False;False;False
